id,product_id/id,name,life_date,checksum,removal_date,alert_date
__import__.stock_production_lot_6XGE_0026963,__import__.product_0026963,6XGE,2020-04-30 00:00:00,727,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_KP0D07R_0029132,__import__.product_0029132,KP0D07R,2022-11-30 00:00:00,558,2022-10-31 00:00:00,2022-09-01 00:00:00
__import__.stock_production_lot_27677A12_0037028,__import__.product_0037028,27677A12,2019-04-30 00:00:00,731,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_27867A10_0037028,__import__.product_0037028,27867A10,2019-06-30 00:00:00,449,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_216384_0037077,__import__.product_0037077,216384,2020-01-31 00:00:00,220,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_225618_0037077,__import__.product_0037077,225618,2020-03-31 00:00:00,206,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_18B05708_0041921,__import__.product_0041921,18B05708,2023-01-31 00:00:00,752,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_A207A03_0042028,__import__.product_0042028,A207A03,2019-05-31 00:00:00,854,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_BM11417_0045518,__import__.product_0045518,BM11417,2022-03-31 00:00:00,718,2022-03-01 00:00:00,2021-12-31 00:00:00
__import__.stock_production_lot_83500202_0045666,__import__.product_0045666,83500202,2019-09-30 00:00:00,636,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_17GQ068_0048173,__import__.product_0048173,17GQ068,2020-06-30 00:00:00,477,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_17DQ201_0048181,__import__.product_0048181,17DQ201,2020-03-31 00:00:00,384,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_A204A01_0061887,__import__.product_0061887,A204A01,2020-12-31 00:00:00,328,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_A207A01_0061887,__import__.product_0061887,A207A01,2021-02-28 00:00:00,993,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_KP0D569_0063784,__import__.product_0063784,KP0D569,2023-02-28 00:00:00,509,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_KP0D5B7_0063792,__import__.product_0063792,KP0D5B7,2023-01-31 00:00:00,871,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_17E009A_0064014,__import__.product_0064014,17E009A,2020-05-31 00:00:00,230,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_17E011A_0064014,__import__.product_0064014,17E011A,2020-05-31 00:00:00,701,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_17G017A_0064014,__import__.product_0064014,17G017A,2020-07-31 00:00:00,620,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_17B004A_0064015,__import__.product_0064015,17B004A,2020-02-28 00:00:00,641,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_17G017A_0064015,__import__.product_0064015,17G017A,2020-07-31 00:00:00,291,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_4000228_0064725,__import__.product_0064725,4000228,2020-02-28 00:00:00,354,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_400228_0064725,__import__.product_0064725,400228,2020-02-28 00:00:00,903,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_A206A01_0068536,__import__.product_0068536,A206A01,2020-05-31 00:00:00,958,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_A207A01_0068536,__import__.product_0068536,A207A01,2020-08-31 00:00:00,458,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_16LQ092_0071514,__import__.product_0071514,16LQ092,2019-11-30 00:00:00,888,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_KP0CL6K_0076901,__import__.product_0076901,KP0CL6K,2020-01-31 00:00:00,225,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_7P47Z2_0079327,__import__.product_0079327,7P47Z2,2020-01-31 00:00:00,929,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_7P47Z1_0079459,__import__.product_0079459,7P47Z1,2020-01-31 00:00:00,164,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_300418_0081620,__import__.product_0081620,300418,2021-04-30 00:00:00,607,2021-03-31 00:00:00,2021-01-30 00:00:00
__import__.stock_production_lot_7P46Z1_0083253,__import__.product_0083253,7P46Z1,2020-01-31 00:00:00,923,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_7671_0083873,__import__.product_0083873,7671,2020-03-31 00:00:00,202,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_8735_0083873,__import__.product_0083873,8735,2021-01-31 00:00:00,660,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_17KQ114_0084665,__import__.product_0084665,17KQ114,2019-10-31 00:00:00,385,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_A243A01_0085456,__import__.product_0085456,A243A01,2020-11-30 00:00:00,402,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_1808512319_0095412,__import__.product_0095412,1808512319,2023-01-31 00:00:00,557,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_8143600A_0095695,__import__.product_0095695,8143600A,2020-04-04 00:00:00,910,2020-03-05 00:00:00,2020-01-05 00:00:00
__import__.stock_production_lot_8215601A_0095695,__import__.product_0095695,8215601A,2020-05-25 00:00:00,472,2020-04-25 00:00:00,2020-02-25 00:00:00
__import__.stock_production_lot_0172195_0097576,__import__.product_0097576,0172195,2019-08-31 00:00:00,586,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_170627A_0098467,__import__.product_0098467,170627A,2019-11-30 00:00:00,890,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_PO176103_0102749,__import__.product_0102749,PO176103,2020-10-31 00:00:00,540,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_7C1957M_0104299,__import__.product_0104299,7C1957M,2020-06-20 00:00:00,652,2020-05-21 00:00:00,2020-03-22 00:00:00
__import__.stock_production_lot_280903_0109181,__import__.product_0109181,280903,2019-11-30 00:00:00,313,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_4001191_0112110,__import__.product_0112110,4001191,2022-03-31 00:00:00,960,2022-03-01 00:00:00,2021-12-31 00:00:00
__import__.stock_production_lot_A139A01_0112573,__import__.product_0112573,A139A01,2020-12-31 00:00:00,273,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_4000457_0113464,__import__.product_0113464,4000457,2021-01-31 00:00:00,966,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_636_0117994,__import__.product_0117994,636,2021-08-31 00:00:00,747,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_803_0118018,__import__.product_0118018,803,2022-12-31 00:00:00,731,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_816_0118018,__import__.product_0118018,816,2023-03-31 00:00:00,217,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_827_0118018,__import__.product_0118018,827,2023-06-30 00:00:00,332,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_812_0118034,__import__.product_0118034,812,2023-02-28 00:00:00,254,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_E252A01_0125732,__import__.product_0125732,E252A01,2020-10-31 00:00:00,252,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_270317_0130401,__import__.product_0130401,270317,2020-03-31 00:00:00,555,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300418_0130401,__import__.product_0130401,300418,2021-04-30 00:00:00,455,2021-03-31 00:00:00,2021-01-30 00:00:00
__import__.stock_production_lot_741_0132324,__import__.product_0132324,741,2021-09-30 00:00:00,668,2021-08-31 00:00:00,2021-07-02 00:00:00
__import__.stock_production_lot_809_0132324,__import__.product_0132324,809,2022-01-31 00:00:00,140,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_P0176104_0135194,__import__.product_0135194,P0176104,2020-10-31 00:00:00,485,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_J181403_0135996,__import__.product_0135996,J181403,2019-05-31 00:00:00,327,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_099145_0136465,__import__.product_0136465,099145,2019-05-31 00:00:00,410,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_101003_0136465,__import__.product_0136465,101003,2019-05-31 00:00:00,798,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_J242202_0136481,__import__.product_0136481,J242202,2020-06-30 00:00:00,960,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_J380402_0136481,__import__.product_0136481,J380402,2020-09-30 00:00:00,774,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_J382502_0136499,__import__.product_0136499,J382502,2020-09-30 00:00:00,570,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_K242502_0136499,__import__.product_0136499,K242502,2021-06-30 00:00:00,312,2021-05-31 00:00:00,2021-04-01 00:00:00
__import__.stock_production_lot_J462902_0136945,__import__.product_0136945,J462902,2019-11-30 00:00:00,672,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_300919_0159800,__import__.product_0159800,300919,2019-09-30 00:00:00,726,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_310120_0159800,__import__.product_0159800,310120,2020-01-31 00:00:00,735,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_310120_0159820,__import__.product_0159820,310120,2020-01-31 00:00:00,635,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_311219_0159820,__import__.product_0159820,311219,2019-12-31 00:00:00,325,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_280220_0159830,__import__.product_0159830,280220,2020-02-28 00:00:00,383,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_310719_0159830,__import__.product_0159830,310719,2019-07-31 00:00:00,604,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_310818_0159830,__import__.product_0159830,310818,2018-08-31 00:00:00,863,2018-08-01 00:00:00,2018-06-02 00:00:00
__import__.stock_production_lot_311219_0159830,__import__.product_0159830,311219,2019-12-31 00:00:00,484,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_310120_0159860,__import__.product_0159860,310120,2020-01-31 00:00:00,921,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_300919_0159870,__import__.product_0159870,300919,2019-09-30 00:00:00,843,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_310819_0159870,__import__.product_0159870,310819,2019-08-31 00:00:00,242,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_300619_0159880,__import__.product_0159880,300619,2019-06-30 00:00:00,443,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_310819_0159880,__import__.product_0159880,310819,2019-08-31 00:00:00,894,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_310819_0159920,__import__.product_0159920,310819,2019-08-31 00:00:00,880,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_300619_0159930,__import__.product_0159930,300619,2019-06-30 00:00:00,460,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_300619_0159980,__import__.product_0159980,300619,2019-06-30 00:00:00,289,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_1819313305_0175471,__import__.product_0175471,1819313305,2023-04-30 00:00:00,570,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_1819113305_0175497,__import__.product_0175497,1819113305,2023-04-30 00:00:00,721,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_1711412319_0180810,__import__.product_0180810,1711412319,2022-02-28 00:00:00,135,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_1745112319_0180810,__import__.product_0180810,1745112319,2022-10-31 00:00:00,966,2022-10-01 00:00:00,2022-08-02 00:00:00
__import__.stock_production_lot_1733512319_0180836,__import__.product_0180836,1733512319,2022-07-31 00:00:00,478,2022-07-01 00:00:00,2022-05-02 00:00:00
__import__.stock_production_lot_1806212319_0180836,__import__.product_0180836,1806212319,2023-01-31 00:00:00,788,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_1737B_0181396,__import__.product_0181396,1737B,2022-09-30 00:00:00,476,2022-08-31 00:00:00,2022-07-02 00:00:00
__import__.stock_production_lot_699301006_0192294,__import__.product_0192294,699301006,2021-08-31 00:00:00,220,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_798801001_0192294,__import__.product_0192294,798801001,2022-12-01 00:00:00,563,2022-11-01 00:00:00,2022-09-02 00:00:00
__import__.stock_production_lot_598902007_0192295,__import__.product_0192295,598902007,2020-12-31 00:00:00,461,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_799202005_0192295,__import__.product_0192295,799202005,2022-09-30 00:00:00,640,2022-08-31 00:00:00,2022-07-02 00:00:00
__import__.stock_production_lot_699602004_0192385,__import__.product_0192385,699602004,2021-06-30 00:00:00,469,2021-05-31 00:00:00,2021-04-01 00:00:00
__import__.stock_production_lot_599002003_0192450,__import__.product_0192450,599002003,2020-11-30 00:00:00,580,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_BF10817_0250555,__import__.product_0250555,BF10817,2022-03-31 00:00:00,268,2022-03-01 00:00:00,2021-12-31 00:00:00
__import__.stock_production_lot_BG11217_0250563,__import__.product_0250563,BG11217,2022-03-31 00:00:00,559,2022-03-01 00:00:00,2021-12-31 00:00:00
__import__.stock_production_lot_6SW3_0254680,__import__.product_0254680,6SW3,2020-03-31 00:00:00,125,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_6VPY_0254698,__import__.product_0254698,6VPY,2020-05-31 00:00:00,929,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_6PSM_0254722,__import__.product_0254722,6PSM,2020-02-28 00:00:00,438,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_6X6J_0254722,__import__.product_0254722,6X6J,2020-06-30 00:00:00,519,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_PQ0562_0289009,__import__.product_0289009,PQ0562,2020-03-31 00:00:00,446,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_B171607_0296442,__import__.product_0296442,B171607,2022-05-31 00:00:00,963,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_B223607_0296442,__import__.product_0296442,B223607,2022-09-30 00:00:00,543,2022-08-31 00:00:00,2022-07-02 00:00:00
__import__.stock_production_lot_B257803_0296459,__import__.product_0296459,B257803,2022-12-31 00:00:00,976,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_B136006_0296467,__import__.product_0296467,B136006,2022-01-31 00:00:00,644,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_B276105_0296467,__import__.product_0296467,B276105,2023-02-28 00:00:00,335,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_18017_0306158,__import__.product_0306158,18017,2019-09-30 00:00:00,606,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_239599_0315127,__import__.product_0315127,239599,2018-09-09 00:00:00,315,2018-08-10 00:00:00,2018-06-11 00:00:00
__import__.stock_production_lot_7242112_0317347,__import__.product_0317347,7242112,2019-09-30 00:00:00,556,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_8059104_0317347,__import__.product_0317347,8059104,2020-01-31 00:00:00,998,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_17J23_0320123,__import__.product_0320123,17J23,2021-10-31 00:00:00,235,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_17J23_0320125,__import__.product_0320125,17J23,2021-10-31 00:00:00,249,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_17J23_0320137,__import__.product_0320137,17J23,2021-10-31 00:00:00,613,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_16J03_0320138,__import__.product_0320138,16J03,2020-10-31 00:00:00,468,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_16J03_0320140,__import__.product_0320140,16J03,2020-10-31 00:00:00,814,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_17J23_0320167,__import__.product_0320167,17J23,2021-10-31 00:00:00,809,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_17J23_0320168,__import__.product_0320168,17J23,2021-10-31 00:00:00,924,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_17J23_0320244,__import__.product_0320244,17J23,2021-10-31 00:00:00,214,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_16J03_0320245,__import__.product_0320245,16J03,2020-10-31 00:00:00,844,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_16J03_0320366,__import__.product_0320366,16J03,2020-10-31 00:00:00,909,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_16L13_0320366,__import__.product_0320366,16L13,2020-10-31 00:00:00,537,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_17J23_0320366,__import__.product_0320366,17J23,2021-10-31 00:00:00,491,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_180159A_0383406,__import__.product_0383406,180159A,2020-03-31 00:00:00,799,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_170451D_0383414,__import__.product_0383414,170451D,2019-12-31 00:00:00,653,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_180160A_0383414,__import__.product_0383414,180160A,2020-03-31 00:00:00,801,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_6T4BA_0384503,__import__.product_0384503,6T4BA,2021-02-28 00:00:00,382,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_6T67A_0384511,__import__.product_0384511,6T67A,2021-02-28 00:00:00,289,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_6TLH_0384537,__import__.product_0384537,6TLH,2020-03-31 00:00:00,595,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_6XLL_0384537,__import__.product_0384537,6XLL,2020-06-30 00:00:00,174,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_81903503_0386920,__import__.product_0386920,81903503,2019-12-31 00:00:00,560,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_81907105_0386920,__import__.product_0386920,81907105,2020-01-31 00:00:00,115,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_81902401_0386938,__import__.product_0386938,81902401,2019-12-31 00:00:00,994,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_798801001_0391383,__import__.product_0391383,798801001,2022-12-31 00:00:00,772,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_805625255_0391946,__import__.product_0391946,805625255,2023-06-30 00:00:00,905,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_698601008_0393819,__import__.product_0393819,698601008,2021-12-31 00:00:00,603,2021-12-01 00:00:00,2021-10-02 00:00:00
__import__.stock_production_lot_1801_0398131,__import__.product_0398131,1801,2021-04-30 00:00:00,404,2021-03-31 00:00:00,2021-01-30 00:00:00
__import__.stock_production_lot_KP0D086_0428060,__import__.product_0428060,KP0D086,2019-08-31 00:00:00,461,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_E688A01_0430397,__import__.product_0430397,E688A01,2018-12-31 00:00:00,224,2018-12-01 00:00:00,2018-10-02 00:00:00
__import__.stock_production_lot_E950B01_0430398,__import__.product_0430398,E950B01,2019-05-31 00:00:00,758,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_B16L19742_0458265,__import__.product_0458265,B16L19742,2019-12-31 00:00:00,564,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_16L19742_0458265,__import__.product_0458265,16L19742,2019-12-31 00:00:00,545,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_16J19531_0458273,__import__.product_0458273,16J19531,2021-10-31 00:00:00,426,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_17B07788_0458281,__import__.product_0458281,17B07788,2022-02-28 00:00:00,312,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_16F29176_0458299,__import__.product_0458299,16F29176,2021-06-30 00:00:00,372,2021-05-31 00:00:00,2021-04-01 00:00:00
__import__.stock_production_lot_804251A_0470021,__import__.product_0470021,804251A,2020-01-23 00:00:00,403,2019-12-24 00:00:00,2019-10-25 00:00:00
__import__.stock_production_lot_738250A_0470039,__import__.product_0470039,738250A,2019-09-30 00:00:00,512,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_815350A_0470039,__import__.product_0470039,815350A,2020-04-30 00:00:00,778,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_A045A02_0481739,__import__.product_0481739,A045A02,2020-01-31 00:00:00,795,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_4000064_0491357,__import__.product_0491357,4000064,2022-01-31 00:00:00,476,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_4000065_0491357,__import__.product_0491357,4000065,2022-01-31 00:00:00,253,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_4000947_0493288,__import__.product_0493288,4000947,2021-04-30 00:00:00,585,2021-03-31 00:00:00,2021-01-30 00:00:00
__import__.stock_production_lot_702048171_0495036,__import__.product_0495036,702048171,2020-10-31 00:00:00,757,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_759693_0497487,__import__.product_0497487,759693,2019-03-31 00:00:00,555,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_799801000_0498444,__import__.product_0498444,799801000,2022-04-30 00:00:00,660,2022-03-31 00:00:00,2022-01-30 00:00:00
__import__.stock_production_lot_899901006_0498444,__import__.product_0498444,899901006,2023-03-31 00:00:00,148,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_D8C0145X_0623341,__import__.product_0623341,D8C0145X,2023-03-31 00:00:00,676,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_KP0CXPC_0624825,__import__.product_0624825,KP0CXPC,2021-08-31 00:00:00,665,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_81906403_0633135,__import__.product_0633135,81906403,2020-01-31 00:00:00,354,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_A320A02_0660944,__import__.product_0660944,A320A02,2022-07-31 00:00:00,584,2022-07-01 00:00:00,2022-05-02 00:00:00
__import__.stock_production_lot_A272A01_0660945,__import__.product_0660945,A272A01,2020-07-31 00:00:00,881,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_A279A03_0660945,__import__.product_0660945,A279A03,2020-12-31 00:00:00,202,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_E398A01_0660946,__import__.product_0660946,E398A01,2021-02-28 00:00:00,786,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_KP0CSJN_0661132,__import__.product_0661132,KP0CSJN,2021-09-30 00:00:00,125,2021-08-31 00:00:00,2021-07-02 00:00:00
__import__.stock_production_lot_KP0CTFP_0661132,__import__.product_0661132,KP0CTFP,2021-10-31 00:00:00,715,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_899892007_0661702,__import__.product_0661702,899892007,2023-03-31 00:00:00,459,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_KP0CRUN_0663054,__import__.product_0663054,KP0CRUN,2020-08-31 00:00:00,445,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_800101174_0671230,__import__.product_0671230,800101174,2020-12-31 00:00:00,986,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_A3L0802X_0675551,__import__.product_0675551,A3L0802X,2018-11-30 00:00:00,106,2018-10-31 00:00:00,2018-09-01 00:00:00
__import__.stock_production_lot_D6A0445X_0675561,__import__.product_0675561,D6A0445X,2021-01-31 00:00:00,102,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_D7D1257X_0675561,__import__.product_0675561,D7D1257X,2022-04-30 00:00:00,880,2022-03-31 00:00:00,2022-01-30 00:00:00
__import__.stock_production_lot_RXR0462EB_0676015,__import__.product_0676015,RXR0462EB,2020-08-31 00:00:00,491,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_RXR0471AA_0676023,__import__.product_0676023,RXR0471AA,2020-08-31 00:00:00,444,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_RXR0481DA_0676023,__import__.product_0676023,RXR0481DA,2020-08-31 00:00:00,254,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_GD06116_0677401,__import__.product_0677401,GD06116,2019-11-30 00:00:00,677,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_0600972_0682666,__import__.product_0682666,0600972,2021-03-31 00:00:00,738,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_K1380115_0682674,__import__.product_0682674,K1380115,2020-01-31 00:00:00,733,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_4000847_0685370,__import__.product_0685370,4000847,2021-03-31 00:00:00,768,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_18C08_0685909,__import__.product_0685909,18C08,2021-03-31 00:00:00,851,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_800312174_0801571,__import__.product_0801571,800312174,2021-02-28 00:00:00,471,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_800724175_0801571,__import__.product_0801571,800724175,2021-05-31 00:00:00,206,2021-05-01 00:00:00,2021-03-02 00:00:00
__import__.stock_production_lot_800401137_0802181,__import__.product_0802181,800401137,2023-04-30 00:00:00,284,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_800402134_0802181,__import__.product_0802181,800402134,2023-04-30 00:00:00,740,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_701446176_0802389,__import__.product_0802389,701446176,2020-10-31 00:00:00,490,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_800824172_0802389,__import__.product_0802389,800824172,2021-05-31 00:00:00,330,2021-05-01 00:00:00,2021-03-02 00:00:00
